title,text,subject,date,label
Trump Jr. emails suggest he welcomed Russian help against Clinton,"Trump Jr. emails suggest he welcomed Russian help against Clinton

Share this:

President Donald Trump’s oldest son is being blamed for a series of leaked emails showing his willingness to accept hacked Democratic Party emails during the presidential campaign.

Donald Trump Jr. is seen in a still image from a June 2015 video file that Trump posted to Facebook. (File)

President Donald Trump’s oldest son is being blamed for a series of leaked emails showing his willingness to accept hacked Democratic Party emails during the presidential campaign.

The emails show communications just days before the 2016 presidential election between Trump Jr. and an assistant from the music promotion company that arranged the meeting with top Trump campaign officials. But those emails didn’",fake,fake,1
Senator Schumer expects 'mainstream nominee' for Supreme Court,"Senator Schumer expects'mainstream nominee' for Supreme Court

Sen. Chuck Schumer expects a ""mainstream"" nominee to be chosen by the President to fill his vacancy on the Supreme Court.

Schumer, the leader of Senate Democrats, spoke to the Aspen Institute and the Wall Street Journal in which he said that the nomination is not a fight between Democrats and Republicans, it's a fight to find a nominee who will be acceptable.

As Schumer said in his recent Wall Street Journal interview, he believes that Republicans will not block Obama's choice as they were happy to support a conservative nominee of Clarence Thomas, the first black to sit on the high court. Thomas was eventually confirmed 56-45, despite allegations of sexual harassment by",fake,fake,1
"Militants attack Egypt police, dozens killed: sources","Militants attack Egypt police, dozens killed: sources

2 Min Read

CAIRO (Reuters) - A suicide bomber detonated a truck packed with explosives at a police building in Cairo on Saturday, killing at least 50 people, according to Egyptian security officials and other sources familiar with the matter.

The violence occurred in the Cairo suburb of Giza, where the site of a major security operation is located, and was followed by clashes between security forces and demonstrators, an AFP news agency photographer reported.

Security officials said at least 14 policemen were killed in the attack. An Islamist group, al-Gamaa al-Islamiya released a statement claiming responsibility and saying it had carried out the attack.

“The",fake,fake,1
Trump says discussed forming cyber security unit with Putin,"Trump says discussed forming cyber security unit with Putin

President Donald Trump speaks at the Conservative Political Action Conference, Feb. 24 2017, in Oxon Hill, Maryland.

Alex Wong/Getty Images

WASHINGTON — President Donald Trump has said he discussed a possible cyber security partnership with Russian President Vladimir Putin during a meeting in Finland last month, contradicting his own administration’s denials that such a meeting took place.

Trump’s remarks, which he made during a speech at the Conservative Political Action Conference, a partisan gathering in Oxon Hill, Md., on Friday, come as the administration is struggling to explain Trump’s comments on Monday in which he said Putin was “very strong” on the",fake,fake,1
Trump populism comes to Canada as Conservatives seek leader,"Trump populism comes to Canada as Conservatives seek leader

Trump, who has made political fortunes by courting the support of disaffected white Americans in part by playing to their fears, will be the candidate most likely to win the Republicans the White House in 2020.

And he will bring a campaign that is populist in the extreme, with promises to slash or eliminate government assistance to minorities and the poor, to deregulate Wall Street, to build a wall on the US border with Mexico, and to bring back the rule of white America.

If that’s what you want, here is the guy to get it.

He’s Donald Trump.

And he’s coming to Canada in the next",fake,fake,1
"Ex-Trump staffer sues campaign, alleges gun incident in North Carolina","Ex-Trump staffer sues campaign, alleges gun incident in North Carolina

After working for the Trump Organization for nearly 10 years, former senior advisor Corey Lewandowski went to the Trump campaign in March 2016 to work as a deputy campaign manager.

But then Lewandowski allegedly assaulted a reporter who was covering the campaign. In the lawsuit, Lewandowski alleges the reporter, Michelle Fields, was hit with a “shoulder bump while attempting to prevent the campaign’s then-Campaign Manager, Corey Lewandowski, from grabbing and/or touching plaintiff, the reporter Michelle Fields, while she was covering the campaign.”

“Lewandowski’s actions were the culmination of what she characterized as his ‘years of",fake,fake,1
Tillerson pays flying visit to Afghanistan to discuss U.S. strategy,"Tillerson pays flying visit to Afghanistan to discuss U.S. strategy

Reuters Staff

3 Min Read

KABUL (Reuters) - Rex Tillerson, secretary of state, is to begin a “first of many visits” to the war-torn country of Afghanistan on Tuesday, saying he is pushing Washington to reconsider its strategy with renewed energy following a period of relative calm.

Afghan President Hamid Karzai shakes hands with Secretary of State Rex Tillerson during a ceremony in Kabul, Afghanistan October 23, 2017. REUTERS/Omar Sobhani

Tillerson, an oil executive and former chief executive of Exxon Mobil Corp, will visit Afghanistan for the first time as America’s top diplomat and",fake,fake,1
Police investigating militants search Brussels houses,"Police investigating militants search Brussels houses Published duration 8 September 2014

media caption Residents had to be evacuated from the area

Police in Brussels are conducting raids on 10 properties linked to the Paris attacks, says AP news agency.

Officers have confirmed reports that a man was found alive after being shot at a house near Schaerbeek, north of the Belgian capital.

He has been identified and is in hospital under police guard.

Five people were arrested in the capital's Schaerbeek suburb on Saturday, and two others have been detained in Molenbeek, east of the city.

One of the detainees is reportedly a member of the Islamic State terror group (IS). The group has claimed there was """,fake,fake,1
Trump says still wants to drop U.S. corporate tax rate to 15 percent,"Trump says still wants to drop U.S. corporate tax rate to 15 percent and make it permanent — for now

President Donald Trump said Friday that he is still trying to drop the United States’ corporate tax rate to 15 percent, as he continued to make a case for a sweeping tax overhaul.

“We want our company taxes, our tax rate to be lower than most companies,” he told a group of CEOs on Friday.

The president made his comments on the same day the Senate voted to pass the House-passed tax overhaul bill.

Trump and his advisers have long expressed a desire to slash the corporate tax rate from 35 percent to 15 percent. But they have struggled to push that through",fake,fake,1
House Freedom Caucus chief calls for U.S. tax reform plan by end-July,"House Freedom Caucus chief calls for U.S. tax reform plan by end-July

Washington, DC – House Freedom Caucus chairman Rep. Jim Jordan, R-Ohio, is calling for the release of a comprehensive tax reform plan by the end of July and is warning that a bad bill could cost Republicans in the upcoming midterm elections.

Republican leaders are holding off on unveiling an actual tax reform proposal because there is so much controversy over its implications for rates and for the federal budget deficit.

Jordan said tax reform will be the most important item on the GOP agenda and would provide Republicans with an opportunity to show that “we’re different” than the country’s current policy.

“I think",fake,fake,1
"Polish cut in retirement age comes into force, bucking European trend","Polish cut in retirement age comes into force, bucking European trend

The government in Warsaw has decided to raise Poland’s retirement age by two years to 65 from the current 63 in early 2014. Poland is the first country to introduce such a move, which is in line with other countries which are also moving towards an extended retirement age, such as Belgium and the Netherlands.

Currently in Poland, 65 is the official retirement age for members of the pension system, but there is a special law allowing for those who are physically or mentally unable to work to receive 75% of their salary for a limited period of time. Thus, many people who are of working age receive a pension from the state.

In an interview with",fake,fake,1
Trump explained U.S. position on THAAD to Xi: South Korea,"Trump explained U.S. position on THAAD to Xi: South Korea says China says what?

U.S. President Donald Trump and First Lady Melania Trump arrive at the start of dinner with President Xi Jinping of China in Beijing on Nov. 9, 2017. (AFP Photo/NICHOLAS KAMM)

China said Wednesday the United States appeared to be using South Korea to ""meddle in China's internal affairs"" as it announced a new U.S. defense deal with the country that was seen as a major victory for Pyongyang.

""In recent days, the United States has raised its voice to oppose (North Korea) again and again, as if our trade problems were caused by the",fake,fake,1
EPA watchdog expands audit of administrator's travel: memo,"EPA watchdog expands audit of administrator's travel: memo

WASHINGTON — The Department of Labor's inspector general has expanded an on-going audit of President Barack Obama's first-term travel to include the president's overseas visits to the White House.

The IG, Phyllis Fong, has sent two letters to the White House asking a series of questions about the president's use of Air Force One to travel to the Middle East, China and other countries.

The audits are among dozens of inspector general audits targeting the Obama administration and include other travel.

President Obama has been criticized for traveling on Air Force One to vacation in Hawaii and the U.S. Virgin Islands.

On April 3, 2011, Obama flew",fake,fake,1
U.S. Senate's Reid warns against postponing spending decisions,"U.S. Senate's Reid warns against postponing spending decisions

By:
Ralph Z. Hallow, Associated Press

Updated: Nov 25, 2012 - 10:10 AM

U.S. Senate Majority Leader Harry Reid, shown in this January 2007 file photo, says the Republican takeover of the House of Representatives and the likely increase in unemployment have made the nation's fiscal path ""frighteningly uncertain.""

WASHINGTON — A day after U.S. House Republicans narrowly won a key vote on ending government funding, the nation's top Republican said he will take ""whatever steps"" are necessary to ensure the process does not begin again, and Senate Majority Leader Harry Reid said Tuesday he will not let the government shut",fake,fake,1
"U.N. condemns North Korea missile launch after Russia, U.S. spar over words","U.N. condemns North Korea missile launch after Russia, U.S. spar over words

In this photo released Wednesday, May 22, 2017 by the Korean Central News Agency, North Korean leader Kim Jong Un, center, watches the successful test-fire of a new anti-aircraft weapon, during the 939th anniversary celebrations of the birth of the country's founding father, Kim Il Sung, in Pyongyang, Friday, May 17, 2017.

The Russian flag is seen unfurled at the United Nations European headquarters in Geneva, Switzerland, on Wednesday, May 23.

The United Nations Security Council on North Korea's launch of a ballistic missile is a ""violation of Security Council Resolution 1718,"" Russia's",fake,fake,1
Honduras president with strong lead in TV station's election exit poll,"Honduras president with strong lead in TV station's election exit poll

Reuters Staff

3 Min Read

COSTA RICA (Reuters) - Honduras’s first-round presidential election exit polls on Sunday saw incumbent Porfirio Lobo with a solid lead, but the second-round race was tighter, with potential candidates in both camps.

Honduras' incumbent president Porfirio Lobo waves to his supporters as he arrives for the first session of the newly created National Congress of Honduras at the Congress Palace in Tegucigalpa January 3, 2010. REUTERS/Guillermo Arias

Lobo emerged from an opposition coalition with a clear edge in the first round, with",fake,fake,1
Iraqi-backed Yazidi group takes over Sinjar after Kurdish pullout: residents,"Iraqi-backed Yazidi group takes over Sinjar after Kurdish pullout: residents

A Yazidi group loyal to the Iraqi army and allied with Shiite militias has taken control of Sinjar after the Kurdish-armed forces withdrew, residents said on Thursday.

It was the first major test for a new Iraqi-led force set up in response to the Islamic State group's offensive in northern and western Iraq, including Sinjar.

The town, which was controlled by IS before the offensive, is home to over 140,000 people, most of whom are Yazidis.

While the Yazidis were the main target of the Sunni Muslim group, they have also kidnapped hundreds of Christians, mostly women and children, from the town",fake,fake,1
U.S. Senate moves Jeff Sessions toward confirmation as attorney general,"U.S. Senate moves Jeff Sessions toward confirmation as attorney general

U.S. Senator Jeff Sessions has been officially nominated by President Donald Trump to become the next U.S. attorney general designate.

Senators on the health, appropriations, and judiciary committees announced their support for the Alabama Republican’s nomination on Wednesday. It would be the first appointment of a Cabinet member since Trump’s inauguration, and he’s facing a tough fight from Democrats to win Senate approval.

The Senate, however, is expected to confirm Sessions as attorney general in the weeks coming.

The Senate confirmed Sessions on Wednesday in a 45-55 vote. Voting in favor of Sessions were Democrats Al Franken of Minnesota and Chris",fake,fake,1
"Factbox: Trump on Twitter (Sept 13) - Tax reform, Florida","Factbox: Trump on Twitter (Sept 13) - Tax reform, Florida, border security and ObamaCare

US President Donald Trump and Republican lawmakers are trying to sell the tax reform package they have unveiled to the public and to the corporate world as the first major overhaul of the US corporate tax system in more than 30 years.

The plan - the outline of which was unveiled in August and has yet to be approved by Congress - takes aim at what some Republicans believe to be an unfair tax system that favors multinational corporations at the expense of small business owners.

Key provisions of the plan include slashing the corporate tax rate to 20 percent from 35 percent and eliminating a widely-criticized deduction that benefits some corporations.

According to Republican",fake,fake,1
Trump distances himself from remarks on Putin over election meddling,"Trump distances himself from remarks on Putin over election meddling, but he's not ruling out Putin's help with investigations into Trump's 2016 opponent

Trump distances himself from remarks on Putin over election meddling, but he's not ruling out Putin's help with investigations into Trump's 2016 opponent

WASHINGTON – President Donald Trump on Sunday defended himself against criticism over his controversial suggestion that he’s okay with Russia interfering in the US elections, saying he’s simply pointing to the facts.

“I think it’s a very fine point,” Trump told Fox News. “I’m saying it’s probably Russia.”

The president also said he’s “not ruling",fake,fake,1
Trump recommits to 'major border tax' on foreign-produced U.S. products,"Trump recommits to'major border tax' on foreign-produced U.S. products – Trump's idea is to force companies to pay 35 percent on goods and 20 percent on parts imported from Mexico, Canada, and elsewhere.



Mexico, Canada, Canada, Mexico, and the U.S., along with the U.K., European Union, Australia, Japan, China, and South Korea are excluded from the agreement.

According to a 2017 report by the Congressional Research Service, the U.S. imported $648 billion of goods from its ""free trade"" partners that year — an amount, the report said, that is equal to almost half of the U.S.'s total exports of $1.5 trillion",fake,fake,1
Trump Cabinet's First World problem: omitting a few million here and there,"Trump Cabinet's First World problem: omitting a few million here and there

The Trump administration's first major problem may be that it's leaving a few million people behind, not only in the US but around the world. This is a problem because, for better or worse, the world is interconnected and people like the Americans are the ones who drive its economic growth, and so when one group of people fails, the whole system falls like a tree. I'm not sure the Trump administration has enough grasp on the situation to understand it, let alone deal with it.

The Trump administration's first major problem may be that it's leaving a few million people behind, not only in the US but around the world. This is a problem",fake,fake,1
"Trump, Cruz tensions may provide liveliest Republican debate yet","Trump, Cruz tensions may provide liveliest Republican debate yet

Donald Trump and Ted Cruz are set to meet again in Wisconsin, where the Texas senator is struggling to maintain his momentum on the heels of a devastating performance at last week's debate.

Ben Carson hasn't been on stage with the pair since Detroit, but the retired neurosurgeon was the most recent candidate to speak with reporters on Tuesday, and he said the two have been cordial.

""To be honest with you, I think it's very respectful, I think it's very honest,"" Carson said. ""And I'm glad that they're both competing.""

The candidates arrived in Green Bay on Tuesday to face off against one another for the umpteenth",fake,fake,1
Comoros lawmaker leading citizenship inquiry attacked,"Comoros lawmaker leading citizenship inquiry attacked by opposition

Former presidential candidate Mohamed Ali Ben Ali says he plans legal action against the opposition leader for claiming he was not allowed to take part in the National Commission inquiry into the citizenship of members of the opposition.

Ben Ali appeared before the commission Tuesday for the second day of hearings – but when he attempted to speak he was quickly interrupted by the opposition.

The chairman of the commission, Mohamed Moulay, was quick to clarify that the former president was not barred from the hearings, and had the right to speak as he wished.

He told the former president of the CNM commission the commission’s mandate was not to discuss the future of a president, and that is why",fake,fake,1
Conservative firebrand defeats Trump pick in Alabama primary for U.S. Senate,"Conservative firebrand defeats Trump pick in Alabama primary for U.S. Senate, becoming state's first female senator

Jessica Estepa | USA TODAY

Show Caption Hide Caption Alabama GOP primary for U.S. Senate, House, other races Alabama voters head to the polls to decide who their next senator, governor, attorney general, commissioner of Agriculture and more.

MADISON, Ala. — Doug Jones became Alabama's first senator in more than two decades in the U.S. Senate, beating Republican Roy Moore on Tuesday in a race that was the subject of a fierce national battle.

Jones, who was backed by Democrats and Republicans, won in a state President Trump won in 2016. And he did it by",fake,fake,1
"Trump health pick defends stocks, says Americans won't lose insurance","Trump health pick defends stocks, says Americans won't lose insurance The pick for health secretary has a complicated history of advocating for medical research and for reducing the number of uninsured Americans.

A key Senate health committee member who's helping to guide President Donald Trump's selection to lead the Department of Health and Human Services in the coming administration on Thursday said the United States shouldn't repeal the Affordable Care Act to bring down insurance costs because that could endanger access to insurance for millions of Americans.

""We're not going to go back to the individual insurance market,"" Senate Finance Committee Chairman Orrin Hatch of Utah, a Republican, said at a news conference. ""We're going to have to make some changes.""

""Are there some things that",fake,fake,1
Thai king's remains laid to rest at end of five-day ceremony,"Thai king's remains laid to rest at end of five-day ceremony

The remains of Thailand's King Bhumibol Adulyadej were carried down a white-carpeted aisle by a pallbearer and finally laid to rest Saturday after a five-day official state funeral that included a military parade and a sea of mourners lining the streets of Bangkok.

Thai King Bhumibol Adulyadej is carried in a hearse after his burial ceremony on the banks of the Chao Phraya River in Bangkok Saturday Jan. 13, 2013. Thai King Bhumibol Adulyadej was laid to rest Saturday after a five-day state funeral.

King Bh",fake,fake,1
Trump may reinstate secret CIA 'black site' prisons: U.S. officials,"Trump may reinstate secret CIA 'black site' prisons: U.S. officials on Trump's call with foreign leader

President Trump on Monday will host German Chancellor Angela Merkel for a meeting at the White House after he reportedly called to ask for her help in dealing with a foreign leader he's angry at. (Photo by Evan Vucci / TNS)

An aerial view of the detention of prisoners at one of the CIA's secret prisons located in Eastern Europe. The secret prisons allowed the CIA to subject people suspected of links to al-Qaida to harsh interrogation tactics. (Photo by Ron Sachs / TNS)

An aerial view of the detention of prisoners at one of the CIA's secret prisons located in Eastern Europe. The",fake,fake,1
Xi calls for concerted effort to resolve Korean peninsula issue: Xinhua,"Xi calls for concerted effort to resolve Korean peninsula issue: Xinhua

Kazakhstan’s President Nursultan Nazarbayev on Friday urged an “all-out effort” toward resolving the Korean peninsula issue, saying it is urgent to address issues in order to avoid new tensions.The Kazakh president made the remarks at a joint conference with the Chinese president, Xi Jinping, at the Great Hall of the People in Beijing.China and Kazakhstan are closely allied.“We should pay special attention to the situation in the Korean Peninsula at this time and earnestly take practical steps to stabilize it,” he said. “On this basis we should make an all-out effort to solve the Korean Peninsula issue.�",fake,fake,1
"Four killed, 11 injured as train collides with army truck in Finland","Four killed, 11 injured as train collides with army truck in Finland

At least four people have confirmed dead and 11 injured in Finland, when a train collided with an army truck carrying troops.

The Finnish National Board of Health said that there had been an accident involving a train carrying troops.

Earlier on Monday, the national rail operator said that a military vehicle had left a camp by a section of track and hit a train. A driver was injured but the passengers were not hurt.

The operator said there were no passengers on board the train, but it was not immediately clear how many people were in the truck.

The accident took place on Sunday evening on the western line between Keinolankoski and",fake,fake,1
Highlights: The Trump presidency on March 1 at 8:16 p.m. EST,"Highlights: The Trump presidency on March 1 at 8:16 p.m. EST:

-- The New York Times: “With his Inauguration, Trump Lays Groundwork for an Assault on the Courts.” David A. Graham writes that as Trump prepares for his first 100 days in office “he has already established a record of hostility toward a free press and free inquiry and a disregard for precedent, all in advance of an assault on the branches of the federal government charged with preserving those constitutional rights. Since he took office, Mr. Trump and his advisers have fanned out across the country to sow doubt about the impartiality of the federal judiciary. There is no question that Mr. Trump’s first",fake,fake,1
"Health plan would cut U.S. deficit, but leave millions without insurance: CBO","Health plan would cut U.S. deficit, but leave millions without insurance: CBO

WASHINGTON — Under the legislation put forth by House Speaker Paul Ryan and the House Republican leadership, insurance coverage would be cut — and the federal deficit would increase.

These are the two basic findings of the Congressional Budget Office's analysis of the American Health Care Act, which passed the House on May 4.

The CBO made its projections based on a House GOP health-care bill that contains a number of tweaks to President Donald Trump's plan of repealing and replacing Obamacare, which includes a requirement that people carry insurance or pay a penalty.

The CBO's analysis of the original GOP health-care plan from March projected that 30 million would lose insurance",fake,fake,1
Haiti's ex-prime minister banned from travel amid corruption probe,"Haiti's ex-prime minister banned from travel amid corruption probe

PORT-AU-PRINCE, Haiti (AP) - Haiti's former prime minister Jean-Max Bellerive, whose alleged corruption has become a major embarrassment for President Michel Martelly's government, has been banned from leaving the country for months.

The news was announced by the president's spokesman, Roger Roulland. Bellerive's lawyer, Edwene Mire Desir, said he was taken to the airport Monday night and driven to the Santo Domingo airport, where he was denied entry into Dominican Republic.

""This is an indication that Jean-Max Bellerive is a victim in the hands of President Michel",fake,fake,1
Trump says he has narrowed potential running mate picks to five or six: AP,"Trump says he has narrowed potential running mate picks to five or six: AP Photo/Evan Vucci

Donald Trump may be going with the oldest of the oldest person of the running mate selection, his trusted lieutenant

Ruth Messina, the deputy campaign manager of Sarah Palin, may be under consideration for what sources are calling Trump’s “Veep slot,” but it is not a sure thing, despite rumors swirling online and among the political world.

The sources also said there is not a firm decision on who the pick will be, but the team is now going though the early stages of vetting a list of potential picks, and the team knows it will be selecting a woman.

Trump and",fake,fake,1
Former President George W. Bush does not cast vote for president,"Former President George W. Bush does not cast vote for president in 2016; Obama speaks via webcast

This is a RUSH transcript from ""The Hugh Hewitt Show,"" November 4, 2015. This copy may not be in its final form and may be updated.

HEWITT: Thank you for joining us. I have to tell you, I was very skeptical of the idea that George W. Bush was going to go vote for his party's nominee. What I got in my inbox last night was quite a surprise.

The other day, we told you, by voice vote, he was going to be a guest. It turns out, by voice vote, I have to tell you, I will have a live",fake,fake,1
Reveal your sources: Swiss suspect told in German spy trial,"Reveal your sources: Swiss suspect told in German spy trial Published duration 29 April 2019

image copyright AP image caption A lawyer for Der Spiegel's parent company said Mr Zwiefelhofer had told them the allegations were false

An employee of the German magazine Der Spiegel has admitted secretly working for the BND foreign intelligence service, and is now standing trial in Switzerland.

The BND's lawyer has said Alexander Zwiefelhofer, who lives in Switzerland, is an intelligence agent who was working for the agency from 2008 to 2015.

Der Spiegel said it ""totally refuted"" the allegations.

Mr Zwiefelhofer had been arrested by Swiss police earlier this year and had been",fake,fake,1
U.N. rights forum to hold special session on Myanmar Rohingya - U.N. sources,"U.N. rights forum to hold special session on Myanmar Rohingya - U.N. sources

UNITED NATIONS, Feb 28 (AP) — A U.N.-led human rights forum will hold a special session this year on the Rohingya crisis in Myanmar, U.N. sources said Thursday.

The Feb. 27 session on the rights of the Rohingya, Muslim minority group in Myanmar's western state of Rakhine, will be conducted by the Human Rights Council's working group on minority issues, the sources said.

The sources declined to be named pending authorization from the working group.

HRC President Elizabeth Roy-Bissaw will send a letter to the Working Group on Enforced or Involuntary",fake,fake,1
Egypt's Hasm militants claim attack targeting Myanmar embassy,"Egypt's Hasm militants claim attack targeting Myanmar embassy

Cairo: Egyptian militants have claimed responsibility for an attack on the Myanmar embassy in Cairo on August 9, in which two attackers were gunned down by police.

Citing the statement of Hasm movement, the Arabic daily Asharq Al Awsat reported the group claimed to have carried out the attack with the purpose of supporting the ""struggle of the Rohingya people... in Myanmar"".

The paper also quoted an Egyptian Hasm militant in Cairo as saying the attackers will continue their mission until ""Rohingyas in Myanmar are liberated.""

The attack, which left a Chinese embassy employee dead and more than 50 Burmese embassy officials and diplomats injured, took place when",fake,fake,1
Factbox: Legal issues in Supreme Court immigration case,"Factbox: Legal issues in Supreme Court immigration case

President Barack Obama has appealed a decision that cleared the way for the administration to defend the program known as Deferred Action for Child Arrivals, or DACA, in court. (PhotoAP)

President Barack Obama has appealed a decision that cleared the way for the administration to defend the program known as Deferred Action for Child Arrivals, or DACA, in court. (PhotoAP)

The Supreme Court on Monday ordered a halt to a lawsuit that challenges the Obama administration's authority to shield hundreds of thousands of young undocumented people and immigrants brought to the United States illegally as children from deportation.

The nation's highest court ruled Monday that the case be temporarily stayed while the government",fake,fake,1
Turkey threatens legal action after lawmaker calls Erdogan 'fascist dictator',"Turkey threatens legal action after lawmaker calls Erdogan 'fascist dictator' Erdogan's government reacted angrily as a lawmaker accused the president and his family of being ""fascists and bloodsuckers""

ISTANBUL -- Turkish authorities on Monday launched a probe into comments by a lawmaker that a ruling party lawmaker accused President Recep Tayyip Erdogan and his family of being ""fascists and bloodsuckers.""

Fikri Işık, a deputy for the pro-government Republican People's Party (CHP), said that ""Erdogan has become a fascist dictator who seeks to exterminate everyone he disagrees with.""

Following the comments, the government said the party -- which currently controls Turkey's parliament -- had been sanctioned",fake,fake,1
Ireland trying to force Northern Ireland to stay in customs union after Brexit: DUP,"Ireland trying to force Northern Ireland to stay in customs union after Brexit: DUP fears legal challenge

The DUP is looking to force Northern Ireland to stay in the customs union as a way to avoid a trade border between Northern Ireland and the Republic of Ireland after Brexit.

Speaking on BBC Breakfast, Brexit Secretary Stephen Barclay said the DUP was “looking for a compromise to get back to the position where you can have frictionless border.

“They are looking for a compromise that allows frictionless trade for the two jurisdictions,” he said.

Earlier, DUP leader Arlene Foster told the BBC a customs border at the Irish Sea would be “unacceptable” and would put the constitutional “settlement",fake,fake,1
'Trump dossier' on Russia links now part of special counsel's probe: sources,"'Trump dossier' on Russia links now part of special counsel's probe: sources

President Donald Trump's former campaign chairman, Paul Manafort, arrives for a bond hearing at U.S. District Court in Washington on Wednesday, Oct. 11, 2017.(AP Photo/Jose Luis Magana)

President Donald Trump's former campaign chairman, Paul Manafort, arrives for a bond hearing at U.S. District Court in Washington on Wednesday, Oct. 11, 2017.(AP Photo/Jose Luis Magana)

WASHINGTON (AP) — President Donald Trump's former campaign chairman, Paul Manafort, now a key figure in special counsel Robert Mueller's investigation, has been interviewed as part of the Justice Department's probe into Russia's interference in",fake,fake,1
Kansas lawmakers to hash out fiscal 2017 budget fix,"Kansas lawmakers to hash out fiscal 2017 budget fix

Topeka and Lawrence, Kansas — The state’s two largest cities are back at the negotiating table today to hash out a legislative deal on the fiscal 2017 budget.

The Kansas Legislature’s Joint Tax Committee will meet today at the Kansas Statehouse for the third time in a week to wrap up a fiscal session that’s been marked by high level political rhetoric followed by a series of budget proposals.

Lawmakers have yet to reach an agreement on how to deal with the projected $215 million gap in the state’s operating budget. Both the House and Senate have proposed budget cuts.

The gap between revenue projections and spending limits was the result of",fake,fake,1
"U.N. rights boss sees possible ""crimes against humanity"" in Venezuela","U.N. rights boss sees possible ""crimes against humanity"" in Venezuela

The top official at the United Nations charged with making sure that human rights are enforced across the globe has said her office is concerned about the situation in Venezuela.

""We see the situation in Venezuela as possibly criminal, as the situation may have gone beyond the limit of what is acceptable, particularly given the context of the humanitarian crisis in the country,” Victoria Tauli-Corpuz, U.N. resident coordinator to the High Commissioner for Human Rights, told VOA's Jim Sciutto in an online interview.

“We are particularly concerned about the situation of human rights defenders, including journalists,” she said. �",fake,fake,1
"Canada, U.S. join forces on tackling border asylum-seekers","Canada, U.S. join forces on tackling border asylum-seekers

OTTAWA—Canada and the United States on Tuesday announced a plan to share information and resources on asylum seekers at the southern border of the two countries, as the Trump administration begins to ramp up its crackdown on illegal crossings.

The plan was announced in Canada’s prime minister’s residence in Ottawa, where Prime Minister Justin Trudeau and U.S. President Donald Trump exchanged warm welcomes, spoke of the importance of the North American Free Trade Agreement and expressed support for the U.S. bid for the 2030 Climate Accord.

As their press conferences wrapped up, the U.S. delegation said the two countries would work to find ways to",fake,fake,1
