title,text,subject,date,label
"Clinton considering Warren, not Sanders, for running mate: WSJ","Clinton considering Warren, not Sanders, for running mate: WSJ

By Lisa Lerer

WASHINGTON (Reuters) - Democrat Hillary Clinton is considering Massachusetts U.S. Senator Elizabeth Warren for her vice presidential running mate, according to a report in the Wall Street Journal, a decision that will test the strength of support the former secretary of state has in the liberal wing of her party.

The newspaper said Clinton was considering the idea of selecting Warren in a move designed to appeal to more liberal voters.

Warren, a senator since 2012, was one of the leaders of a party-revitalizing fight to force former accounting firm Standard & Poors to change the way the agency values certain companies. S&P had been at",fake,fake,1
Trump says he believes Pakistan starting to respect U.S. again,"Trump says he believes Pakistan starting to respect U.S. again, asks India to help

india

Updated: Sep 20, 2019 23:17 IST

President Donald Trump said on Monday he believes Pakistan is starting to respect the United States again, after the United States announced it would be reducing aid to Pakistan but not ending it.

Trump also asked India to play a more important role in Afghanistan, a day after Prime Minister Narendra Modi’s outreach to Afghanistan’s Taliban for talks.

“I believe that Pakistan is starting to respect us again,” Trump told reporters at the start of a cabinet meeting. “And that's a very positive thing.”

Pakistan�",fake,fake,1
"China will stick to supply side structural reform, overcapacity reduction efforts","China will stick to supply side structural reform, overcapacity reduction efforts, to boost productivity growth, maintain high and stable growth rate, improve environment and to promote efficient and sustainable economic development, China said. As for the international factors, China will continue to be a responsible member of the international community with constructive cooperation with other countries, the statement said. In this context, the World Economic Forum's annual Global Competitiveness Index ranked China in the 4th place in the Asia-Pacific region.

China welcomes the world's renewed interest in its economic reforms as the world works to improve its competitiveness, but it must maintain a good momentum, according to the People's Republic of China's statement to the opening of the annual meeting of the World Economic Forum on",fake,fake,1
Jenner uses women's restroom at Trump property,"Jenner uses women's restroom at Trump property

Trump's longtime business partner says her daughter's daughter used a ladies' room in Trump's New Jersey golf club.

Story Highlights

Ivanka Trump used bathroom in Trump Golf National Club in Bedminster

Ivanka and her husband, Jared Kushner, attend Trump Tower meeting with Russians

Ivanka Trump denies she had any information about Russian hacking

The Republican presidential candidate's wife, Melania, has been criticized for not using a ""girl's"" bathroom.

Ivanka Trump used a restroom at her father's private golf club in New Jersey, a spokeswoman confirmed to CNN.

The daughter of Republican presidential candidate Donald Trump and his wife, Melania, used the",fake,fake,1
National Party leads in New Zealand polls; New Zealand First still likely kingmaker,"National Party leads in New Zealand polls; New Zealand First still likely kingmaker

National Party leader Bill English, L to R, Prime Minister John Key, leader of the Labour Party Andrew Little, and deputy leader Jacinda Ardern, watch on during their morning press conference after the National Party achieved a majority victory. Photo: Bloomberg

The New Zealand National Party will lead the country for the next three-and-a-half years, ending nearly eight years of Labour Party rule.

National, led by Prime Minister John Key, leads with 36 percent of the vote, followed by Labour leader Andrew Little, on 29 percent and the Green Party’s Metiria Turei’s Party on 22 percent.",fake,fake,1
Fractured Republicans come together in face of Trump triumph,"Fractured Republicans come together in face of Trump triumph

A group of House Republicans on Monday joined a handful of Democrats in protesting President Donald Trump's election victory, arguing that his win was a sign that the nation is spiraling into a populist, authoritarian state.

The House Republican Caucus announced late on Monday afternoon it will meet for a closed-door session — its first since the November elections — to consider the results of the election and ""discuss our role as representatives of the American people in a time of such historic change.""

""We join Democrats in expressing our strong opposition to aspects of the president-elect's campaign, and our concerns about the tone and content of his rhetoric,"" the statement of the lawmakers said.
",fake,fake,1
"Bloomberg opts out of U.S. presidential bid, calls for centrism","Bloomberg opts out of U.S. presidential bid, calls for centrism

WASHINGTON (AP) — Robert Bork, the Reagan Supreme Court nominee who is being credited with helping to defeat liberal judges, is calling for a return to centrist politics in the nation’s politics.

His remarks Wednesday are the latest in a series of appeals over the past year from a former liberal icon for a fresh approach to the polarized politics of the 1990s. It follows a string of appeals for fresh thinking and centrist policies by other former liberals and conservatives.

Democrats who are still bitter over President Barack Obama’s victory in the 2012 presidential election are in turn making similar appeals.

“We had a lot of good",fake,fake,1
U.S. opens door to a change in blood donation policy for gay men,"U.S. opens door to a change in blood donation policy for gay men

The U.S. government is reversing a ban on gay men serving as blood donors for AIDS patients that has been in place for 21 years, the federal agency responsible said on Thursday.

The U.S. Food and Drug Administration (FDA) said the ban, which was first put in place in 1985, may be the only one in the world based on science rather than policy.

The agency also said the ban on blood donation for AIDS patients by gay men had helped prevent more than 25,000 cases of AIDS in the U.S. The disease, now more easily treatable, is now in its later stages.

",fake,fake,1
Most Britons want May to lead through Brexit process -Telegraph,"Most Britons want May to lead through Brexit process -Telegraph/ YouGov poll

1.0pt

Some 42 percent of Britons who voted to leave the European Union want Theresa May to lead the government through the Brexit process; 11 percent want Jeremy Corbyn and 7 percent do not know.

Some 33 percent of the people who voted to leave the European Union think Theresa May is a safe leader; 15 percent think she is not a safe leader. Some 18 percent say neither of these things.

Some 51 percent of those who voted to leave think Theresa May is a safe prime minister; 28 percent think she is not a safe prime minister. Some 17 percent do not know whose a safe prime minister.

YouGov interviewed",fake,fake,1
Trump says his comments on Mexican-American judge misconstrued,"Trump says his comments on Mexican-American judge misconstrued and were not racist

This is an archived article and the information in the article may be outdated. Please look at the time stamp on the story to see when it was last updated.

WASHINGTON — President Donald Trump made comments about the nation’s first Hispanic federal judge in a way that could be interpreted as racist, saying that his comments were “a little bit different” from the “political correctness” he’s said has gone too far in the U.S. judicial system.

“I don’t believe it’s politically correct to be anti-Hispanic,” Trump said in a pair of tweets Tuesday",fake,fake,1
Foreign minister warns UK cannot become 'vassal state' of EU,"Foreign minister warns UK cannot become 'vassal state' of EU

Britain's foreign minister is accusing the European Commission of ""unacceptable behaviour"" over leaked proposals to create a ""superstate"" and weaken UK influence in response to last week's Brexit vote.

Lord Hague said Brussels was ""playing with fire"" after leaked plans by the European Commission to create a European Defence League and a so-called European Political Union that would weaken national governments by giving Brussels more legal power over national policymaking.

But Foreign Office minister Alistair Burt said the leaked documents were ""out of date and inaccurate"" and there were no plans for a European Defence League.

The UK has rejected the EU's attempts to create a",fake,fake,1
Judge tells Trump University litigants they would be wise to settle,"Judge tells Trump University litigants they would be wise to settle out of court because Judge won’t let them tell their “totality of the story”

In a ruling issued recently, a federal judge in San Diego ordered Trump U. LLC to pay nearly $2.8 million to two class action plaintiffs, a decision that the company and White House had fought hard in the past six months to have reversed.

The two cases against Trump U. had been consolidated and dealt with by Magistrate Judge Roger Vinson, who found it highly problematic for the plaintiffs – who sought to certify the classes – to use the “totality of the story” to prove what happened at the allegedly “",fake,fake,1
Hope fades after 9 days of searching for Argentine submarine,"Hope fades after 9 days of searching for Argentine submarine (updated)

(Update: The search for the ARA San Juan submarine has finally ended. It had become mired in deep mud, and no trace was found of the vessel, which went missing with 44 crew, all hands, on December 15, 2014. Argentine authorities say the sub left a safe area for a previously unexplored area known to have underwater valleys, and there is every indication that it met its end.

In an interview with the AP, Enrique Balbi, head of the Argentine navy, said “the sea is a very big place.” He added: “We’re still looking for the wreck. We’re not sure",fake,fake,1
Syrian opposition chief says Sochi does not serve political process,"Syrian opposition chief says Sochi does not serve political process

Syria’s opposition leader says a peace conference organized by Russia in Sochi on Wednesday did not serve political process aimed at a political solution to the conflict.

In an interview with Reuters, Qatar’s foreign minister, Sheikh Qais bin Khaled al-Thani, said he was “very optimistic” the conference would produce a political transition that would benefit Syrians, and called on Russia to play a constructive role.

The Syrian opposition had earlier said it had agreed to a three-day conference in Sochi on Wednesday to bring together opposition factions and delegations from the United States and Russia to discuss how to end the conflict.

Russia has proposed a new",fake,fake,1
Indian tycoon Mallya appears in UK court on new money-laundering accusations,"Indian tycoon Mallya appears in UK court on new money-laundering accusations

Indian tycoon Vijay Mallya (file photo, right) appeared in an Indian court today and was arrested on charges of fraud and money-laundering in a new case involving his failed Kingfisher beer company.
— AP

Indian tycoon Vijay Mallya (file photo, right) appeared in an Indian court today and was arrested on charges of fraud and money-laundering in a new case involving his failed Kingfisher beer company.
— AP

The embattled tycoon and former king of the Indian airline carriers appeared in a London court today in a new case accusing him of fraud and money-laundering",fake,fake,1
Lesotho detains army major over killing of military leader,"Lesotho detains army major over killing of military leader

Police in Lesotho have arrested a major in a military intelligence unit who was accused of ordering the murder of a military leader accused of plotting to overthrow the government, a senior army official said on Saturday.

By
Alexandra Ulmer, Lesotho Times,
September 16, 2010

Maseru – Maseru - Police in Lesotho have arrested a major in a military intelligence unit who was accused of ordering the murder of a military leader accused of plotting to overthrow the government, a senior army official said on Saturday.

According to a statement issued by the military, army Major Tsebele Ntshepe was detained earlier in",fake,fake,1
Gunmen kill 13 Niger gendarmes in attack near Mali border,"Gunmen kill 13 Niger gendarmes in attack near Mali border

Gunmen killed a dozen Niger gendarmes in an attack in a village on Thursday, in an area that borders Nigeria and Mali, local officials said.

Advertising

The attack took place in the Tibesti district of northern Niger, and it came days after Islamist extremists attacked a French-run uranium mine in southeastern Niger, leaving nine people dead.

“A group of extremists attacked the gendarmes… they arrived by motorcycles and killed 12 gendarmes, they were carrying automatic rifles,” Tibesti’s mayor, Abdou Yaya, said by telephone.

He said six of the",fake,fake,1
"Kremlin: accusations that Russia behind Kiev blast are ""baseless""","Kremlin: accusations that Russia behind Kiev blast are ""baseless"" Published duration 28 January 2015 Related Topics Ukraine conflict

image copyright EPA image caption Russia has rejected all accusations that it was involved in the attack

Russia has rebuffed an accusation by Ukraine's government that it ordered the suicide bombing of a bus in the eastern city of Kharkiv on Wednesday.

Russia has also condemned a video claiming to show the leader of the so-called ""separatist"" Donetsk People's Republic (DPR) boasting of the bombing.

The DPR leader, Andrei Purgin, denies he has any connection with the alleged attack.

Ukraine's national security chief said the bomb-laden vehicle used in the attack resembled Russian",fake,fake,1
Some Republicans see attacking Obamacare through regulation,"Some Republicans see attacking Obamacare through regulation as a possible political winner for them, but at the risk of pushing the insurance exchanges over the cliff.

I can’t count the number of times I’ve heard or read, from inside the Beltway, about how “insurance exchanges” will fail, and fail badly, and Republicans can’t let that happen. I’ve read countless columns and op-eds about the coming failure of the new “health-care” entitlement, a system that will force Americans to spend far more than they want – or we’ll have to pay more than we’re willing to spend.

But, is it about to happen? Yes",fake,fake,1
Mattis praises Philippine army on winning fight in Marawi without rights abuse,"Mattis praises Philippine army on winning fight in Marawi without rights abuse amid Duterte’s strongman image

Philippine troops ride on a tank as they conduct operations inside Marawi on the island of Mindanao, in the southern Philippines August 26, 2017. REUTERS/Romeo Ranoco-

MANILA (Reuters) - U.S. Defense Secretary Jim Mattis on Wednesday praised the Philippine army’s performance in its victory over Islamic State-linked rebels in Mindanao, saying the country was ready to fight extremism when called upon to do so.

The conflict with the Abu Sayyaf armed group, which has been going on for more than a year, has been a bloody battle, and the",fake,fake,1
"New Cyprus talks must offer clarity to Turk Cypriots, official says","New Cyprus talks must offer clarity to Turk Cypriots, official says

A high-level delegation from Turkish Cypriot leader Tekin Caliskan's party made a secret trip to northern Cyprus for secret negotiations with the government of Greek Cypriot leader Nicos Anastasiades, according to a statement released by the Turkish Cypriot delegation.

The statement said the delegation visited northern Cyprus on Tuesday and met with the office of the President of the Republic of Cyprus and the leader of the governing Party of Nicos Anastasiades.

Anastasiades said that talks held with Turkish Cypriot representatives would open a new chapter to resolve remaining issues over the island, but that no solutions would be reached during",fake,fake,1
Indonesia court rejects petition to bar consensual sex outside marriage,"Indonesia court rejects petition to bar consensual sex outside marriage

Share this story

Share this story

People take part during an anti-marriage equality rally in Jakarta, Indonesia, on Sunday, April 16, 2013. A petition seeking to amend the constitution to ban marriage for all people except between a man and a woman was filed at the Constitutional Court on March 13, 2013.

Story by NUPI

JAKARTA, Indonesia (CNS) — An Indonesian court rejected an attempt to ban marriage for same-sex couples, concluding that the public interest favored the status quo of heterosexual marriage.

According to a decision issued April 4, the High Court in Jakarta ruled that the Indonesian Constitutional Court failed to",fake,fake,1
Kremlin says too early to react to Trump nuclear cuts offer,"Kremlin says too early to react to Trump nuclear cuts offer

As Trump meets with North Korean leader Kim Jong-Un, Vladimir Putin has called the meeting ‘very premature’.

Trump announced a partial nuclear disarmament offer to Kim on Wednesday, but the North Korean leader has not yet responded.

Speaking in a news conference at the G20, Putin said that talks are ‘too premature’ to react, adding that he is ‘hopeful’ that the meeting will result in a positive outcome.

‘We are hoping that both the US and North Korea will take a step back and think of what they need to do for the sake of their own citizens,’ said Vladimir Putin",fake,fake,1
"Factbox: Humanitarian crisis in Bangladesh as 270,000 Rohingya flee Myanmar","Factbox: Humanitarian crisis in Bangladesh as 270,000 Rohingya flee Myanmar – in pictures Rohingya Muslims wait in a line to receive aid distributed by Bangladeshi volunteers at Nayapara village on the outskirts of Cox's Bazar. Aid agencies have described the exodus of more than 270,000 Rohingya to Bangladesh since August as the fastest growing refugee crisis in the world Credit: Getty Images

In pictures: Rohingya refugee crisis - A Rohingya refugee gathers firewood on the outskirts of Kutupalong Camp. More than 270,000 Rohingya refugees have fled Myanmar and taken shelter in Bangladesh since August Credit: Getty Images

In pictures: Rohingya refugee crisis - A Rohingya refugee carries water on the outskirts of Kutupalong Camp. More than 270,000",fake,fake,1
Iran tests new missile after U.S. criticizes arms program,"Iran tests new missile after U.S. criticizes arms program

Iran has demonstrated a new type of long-range missile after it was criticized by the United States for violating a U.N. arms embargo by secretly importing the weapons.

It is unclear whether the missile was actually tested Saturday during the military parade marking Armed Forces Day. The parade, which included a naval drill, opened to the public with military music and included more than 2,600 participants.

“We are pleased to see that Iran is continuing to advance its missile capabilities in a responsible way and in keeping with its international commitments,” said Giorgio Cafiero, head of the U.S. missile defence agency.

Iran said",fake,fake,1
Global backlash grows against Trump's immigration order,"Global backlash grows against Trump's immigration order

A crowd gathered for a protest in front of Los Angeles' federal courthouse, which was one of many gathering nationwide to voice their opposition to President Donald Trump's immigration order.

A crowd gathered for a protest in front of Los Angeles' federal courthouse, which was one of many gathering nationwide to voice their opposition to President Donald Trump's immigration order.

A crowd gathers to protest President Donald Trump's travel ban in New York City.

A crowd gathers to protest President Donald Trump's travel ban in New York City.

A crowd gathers to protest President Donald Trump's travel ban in New York City.

A crowd gathers to protest President Donald Trump's travel ban in New York",fake,fake,1
U.S. will circulate resolution on North Korea this week,"U.S. will circulate resolution on North Korea this week

NEW YORK (CNN) -- A U.S. House delegation will circulate a resolution condemning North Korea's human rights abuses and ""other acts of barbarism"" against the United Nations and other entities including the International Criminal Court, the State Department said Saturday.

Although the resolution does not threaten North Korea with sanctions, it ""strongly condemns"" the country for its violations of international law, including the use of chemical weapons against civilians.

""North Korea's human rights situation has been on the front burner for years and years and years, and I believe that it's only going to continue,"" said Rep. Howard Berman, D-California, a member of the delegation",fake,fake,1
U.S. officials step up rhetoric on Russia link to email hacks,"U.S. officials step up rhetoric on Russia link to email hacks – WSJ.com, August 24, 2016

U.S. officials were preparing to step up their rhetoric on Moscow’s involvement in the email hacking controversy, warning that Russian hackers had gained access to Democratic National Committee computers and to the personal computers and devices of the leading Democratic candidate for the presidency, Hillary Clinton, officials said.

U.S. officials have not named names, but the possibility of Moscow’s involvement is being taken much more seriously than it has been in the past, people with direct knowledge of the issue said.

The disclosures are bound to deepen concerns about the legitimacy of the presidential election, even though the Russian government",fake,fake,1
"Santorum to attend Trump's rally, campaign says","Santorum to attend Trump's rally, campaign says In another striking departure, Santorum will attend Trump rally

Rick Santorum, the former Republican presidential candidate who has been on a slow crawl out of the political wilderness, will be the only former GOP presidential candidate other than Donald Trump to attend a rally that the Republican presidential front-runner will hold in Estero, Florida, on Friday.

The Trump campaign confirmed to TPM on Thursday that the former Pennsylvania senator will be at the rally, held along the I-95 corridor on Friday.


It’s an important moment for Santorum, who has been out of the spotlight for the past two years and has been traveling around the country speaking at small events. After leaving the",fake,fake,1
Trump administration starts countdown to NAFTA talks in mid-August,"Trump administration starts countdown to NAFTA talks in mid-August

Trade Representative Robert Lighthizer and Commerce Secretary Wilbur Ross will host a “summit” with the Canadian and Mexican negotiators on Aug. 16, signaling the beginning of six days of talks in Washington

Mexico on Thursday signaled it was ready to resume negotiations with the U.S. as the Trump administration began a countdown to formal talks on revising the North American Free Trade Agreement

Canada, one of the three original members of the current NAFTA deal, wants a new pact that focuses on new manufacturing technology and better protection of government procurement to keep jobs and investment in the U.S. and Canada, according to the officials, who spoke on condition of anonymity.",fake,fake,1
Britain's Johnson says no need for gloom about Trump victory,"Britain's Johnson says no need for gloom about Trump victory

LONDON/BRADFORD, England (Reuters) - Boris Johnson, the front-runner to succeed outgoing Prime Minister Theresa May, on Sunday called Donald Trump’s U.S. election victory “a fantastic opportunity for us to get Brexit done”.

The former London mayor said he was “very optimistic for Britain” and would seek to reach an early deal on trade once Britain leaves the European Union on Oct. 31.

“It is going to be a great change,” the 63-year-old former commodities trader said, speaking at a conference in London. “I hope, but of course it�",fake,fake,1
Japanese man kills wife and priestess sister with sword in bizarre family feud: media,"Japanese man kills wife and priestess sister with sword in bizarre family feud: media

Police said the 53-year-old man had killed his 54-year-old wife and her 27-year-old sister, who are also his stepmother and stepmother respectively, after an argument over a dispute over a loan.

He has also been arrested for allegedly killing his 22-year-old daughter, who is his stepdaughter, with a sword over her refusal to give up her boyfriend.

The suspect’s other stepdaughter had also called police claiming that he had stabbed the stepmother.

While investigating the case, police learned that the suspect had earlier attacked his stepmother’s ex-husband with",fake,fake,1
Republican Grassley to ask Trump Jr to testify to Senate panel: CNN,"Republican Grassley to ask Trump Jr to testify to Senate panel: CNN

WASHINGTON (CNN) — Top Republican Sen. Chuck Grassley is offering to ask Donald Trump Jr. to testify before the Senate Judiciary Committee about his involvement in Russia-linked stories that appeared on social media before and after the November 2016 presidential election.

Grassley tweeted his offer Friday — the same day the Senate Judiciary Committee, headed by his fellow Iowa Republican Sen. Chuck Grassley, is scheduled to question Facebook, Twitter and other social media companies about their role in the spread of misleading information.

“I think we need to have Don testify,” Grassley told CNN’s Manu Raju. “I think the public is entitled to know",fake,fake,1
"Italian parliament passes 2018 budget, clearing way for elections","Italian parliament passes 2018 budget, clearing way for elections and reforms

The Italian Chamber of Deputies has approved what will be the 2018 budget, putting the country on the way to elections and a government reshuffle.

According to preliminary estimates, the 2018 budget will be the second largest budget in the history of the country – almost €30bn – behind the 2016 budget. The deficit will be estimated at around 4.4% of the country’s Gross Domestic Product.

Among the measures proposed by the government are an increase in the minimum wage, the introduction of a national minimum pension entitlement for everyone and the introduction of a universal basic income.

“The Italian government is ready to introduce a basic income to guarantee a",fake,fake,1
"Yahoo under scrutiny after latest hack, Verizon seeks new deal terms","Yahoo under scrutiny after latest hack, Verizon seeks new deal terms

Yahoo under scrutiny after latest hack, Verizon seeks new deal terms

Jan 04, 2014, 11:55AM IST

NEW YORK: Yahoo Inc said it was aware that sensitive customer data had been accessed in a cyber security breach at the end of 2013, and that the incident was being investigated, while a consortium of leading technology firms questioned Verizon Communications' management after it revealed that one of its subsidiaries had been hacked.

""As soon as we became aware of the data security incident, we took steps to investigate the matter and we are continuing to do so,"" Chief Information Officer Richard Schwartz said.

The U.S. Senate on Tuesday passed legislation",fake,fake,1
Trump taps Montana Congressman Zinke to lead Interior Department,"Trump taps Montana Congressman Zinke to lead Interior Department Zinke has visited Yellowstone and said he wants to address climate change and develop energy in U.S.

The Trump administration on Tuesday announced that Montana congressman Ryan Zinke will be the next secretary of the U.S. Department of the Interior.

In a statement announcing the news, President Donald Trump called Zinke, a former Navy SEAL, an ""outstanding leader"" who will ""drain the swamp"" at the Department of Interior (DOI).

Zinke announced on Tuesday that he will resign from Congress to head the department, effective at the end of the year, but will remain a Republican member of Congress representing Montana's at-large congressional district. Zin",fake,fake,1
"Food and drug chief Gottlieb skirts health secretary talk, says most effective at FDA","Food and drug chief Gottlieb skirts health secretary talk, says most effective at FDA is agency’s ‘science’ rather than political judgments

Gottlieb avoided questions on the record from reporters but was willing to discuss his agency’s science as well as political judgments

Agency is working on new regulations to try to stop kids from drinking diet soda, but won’t go into details

Gottlieb wouldn’t say whether agency’s recent decision to stop short-term studies of sugary drinks from kids was made in part because of opposition from health secretary Alex Azar

He also would not say whether the agency’s decision will be subject to a formal",fake,fake,1
"Trump's push to cut federal jobs has modest impact, mostly in defense","Trump's push to cut federal jobs has modest impact, mostly in defense

Alex Brandon | USA TODAY

Show Caption Hide Caption Trump tweets on federal hiring freeze, budget cuts President Trump tweeted Friday about a federal hiring freeze and a proposed budget that cuts programs. (May 2)

WASHINGTON — President Trump’s new budget calls for a hiring freeze of federal workers — including those in defense — and significant spending cuts to domestic programs.

The budget blueprint’s defense cuts, however, have had a modest impact on defense spending so far, although the White House says more cuts are coming. Overall, defense spending will increase by nearly $10 billion in 2017, according to the budget.

Congressional negotiators say the",fake,fake,1
"Malay woman to be Singapore president, puts minority representation on agenda","Malay woman to be Singapore president, puts minority representation on agenda

By Chua Soi Lek

‘Bumiputera women must be given more chances’: Tan Chuan-Jin, chairman, People’s Action Party, at a press conference after the PAP won the majority in the 2011 General Elections.

The PAP is expected to win a landslide majority in Tuesday’s polls. PHOTO: AP

Minority leaders are calling for better representation of minority members in the People’s Action Party (PAP), after PM Lee Hsien Loong unveiled a new line-up of Cabinet ministers a day before the elections.

This is the first time",fake,fake,1
Truck bomb in northern Iraq kills at least 23,"Truck bomb in northern Iraq kills at least 23 people

A truck bomb exploded on the main road linking the northern city of Mosul to the Kurdish region on Saturday.

At least 23 people were killed, according to Iraqi emergency officials. They said the victims included women and children who had just returned from celebrating a wedding. Most of the dead were said to be civilians. Other reports put the number of deaths at 30, or even more.

The blast itself may have destroyed as many as five vehicles, witnesses said, and may have caused hundreds of injuries. The dead and wounded were loaded onto several trucks and taken to hospitals in the area.

Iraqi health officials told the Associated Press that more than 60 people were hospitalized with",fake,fake,1
"Take cover, avoid bomb flash. Guam issues nuclear guidelines","Take cover, avoid bomb flash. Guam issues nuclear guidelines after North Korea missile test, which means “do not panic,” says President

In a move that was meant to assure residents and tourists from Guam that the island of the US military was on high alert after Pyongyang launched another missile last Saturday, President Obama’s administration distributed guidelines for when the island would feel the effects of a nuclear blast.

“In the event of a detonation, the flash of a nuclear weapon will be bright and will last for several seconds,” said a statement from the US Strategic Command, which oversees the nation’s nuclear arsenal. “It is highly unlikely that a detonation would happen in the vicinity of Guam",fake,fake,1
Kurd forces move back defense line around Kirkuk in disengagement effort,"Kurd forces move back defense line around Kirkuk in disengagement effort

ERBIL, Kurdistan - Kurdish forces have pulled their main army away from the front line with the Islamic State of Iraq and Levant (ISIL, also known as ISIS) group in northern Iraq after a withdrawal from the area last week.

""We pulled our main forces away from the front, meaning that we do not have any troops on the front lines,"" said Salah Omar, a Peshmerga officer who commands a Kurdish force at the K-2 front where ISIL fights alongside the Iraqi army.

""There are still Peshmerga on the front, but we are leaving the main control of the front on the Iraqis,"" he confirmed.

The Pesh",fake,fake,1
Venezuelan opposition pins hopes on elections as protests falter,"Venezuelan opposition pins hopes on elections as protests falter

By Jose Cordon and Juana Torres

December 16, 2019 — 3.05pm

A man in Caracas takes a selfie during an opposition march in Caracas on Friday, Dec. 13, 2019, after the opposition called a general strike and demanded early elections.

The Venezuelan government on Saturday issued its first electoral calendar for next year, listing a national vote on December 20 to choose members of the powerful Constituent Assembly (the new all-powerful legislature elected in July).

The only other scheduled election is for the Senate, but that was postponed indefinitely amid the ongoing political chaos.

The opposition has rejected the proposed election schedule, calling",fake,fake,1
Senate healthcare holdout Collins never got call from Trump,"Senate healthcare holdout Collins never got call from Trump, but GOP may not have to worry as other senators get first Trump-GOP call

Collins, a moderate Republican, became the 51st vote that Democrats needed to stop the GOP’s repeal-and-delay process in the Senate.

Sen. Susan Collins (R-Maine) never got the call from the White House, but there is no evidence that she is in serious contention to be Trump’s pick for the position of Health and Human Services Secretary.

Collins is seen as more aligned with moderate Republicans in the party than GOP senators who are more conservative. She has been vocal in her opposition to both abortion rights and Obamacare repeal. Her vote, which",fake,fake,1
Poles dressed in black march in defense of women's rights,"Poles dressed in black march in defense of women's rights

Zuzanna Kaminska, Adam Hadwin - 10/18/2014

On October 17, 2014, activists from two Polish feminist groups – the Committee for Social Justice and Gender Equality (Komitet Czynnej Praw Człowieka i Rodziny, or CCPR) and Women’s Strike (Strumień Kobiet, or STR) – held a huge rally on the streets of Warsaw to protest against sexist double standards and sexual violence. The rally was organized in the wake of an attack on a young woman in Warsaw in September, in which a group of men sexually harassed the woman and attacked her",fake,fake,1
Trump says violence by anti-fascists proves him right on Charlottesville,"Trump says violence by anti-fascists proves him right on Charlottesville

Donald Trump said Saturday that violence by ""alt-left"" anti-fascist activists in the wake of the Charlottesville conflict in Virginia proved ""I was 100 percent right"" about the violence that erupted earlier in the week.

""Nobody ever asked me whether or not I was going to apply violence in my campaign. You've always heard the other side - you've heard the racist … you've heard the neo-Nazi marchers … and you've heard the things,"" Trump said at a political rally in Phoenix, Arizona.

But ""you never heard the other side,"" Trump said. ""You didn't have any counter protests.""

The President spoke before",fake,fake,1
U.S. conducts missile defense test off Hawaii coast,"U.S. conducts missile defense test off Hawaii coast

In this satellite image provided by DigitalGlobe, smoke is seen after an intercepted missile fired from North Korea on Saturday, Nov. 28, 2017 at 8:18am local time (local time) in the waters near the Oahu coast in Hawaii. U.A.T.

In this satellite image provided by DigitalGlobe, smoke is seen after an intercepted missile fired from North Korea on Saturday, Nov. 28, 2017 at 8:18am local time (local time) in the waters near the Oahu coast in Hawaii. U.A.T.

Photo: DigitalGlobe, Getty Images

U.S. conducts missile defense test off",fake,fake,1
Senior Republican says Obama seeking moderate Supreme Court justice,"Senior Republican says Obama seeking moderate Supreme Court justice on second term

A powerful Republican senator said that the Obama administration is seeking to bring on a moderate Supreme Court justice to replace the swing-vote Justice John Paul Stevens, who announced his retirement on Monday.

Sen. Lindsey Graham (R-SC) said President Obama is looking for a judge who can sit at the right end of the political spectrum when the next vacancy on the Supreme Court comes up. “This is not a person who is going to be a Scalia clone on the right,” Graham said.


Stevens, 89 — who served for nearly three decades as a swing vote on the Supreme Court on a court that is now tilting sharply conservative — was the",fake,fake,1
Sen. McCain says will support changing rules to confirm Gorsuch,"Sen. McCain says will support changing rules to confirm Gorsuch

WASHINGTON (Reuters) - Republican former presidential candidate John McCain said on Tuesday he will support changing Senate rules to speed up the confirmation process for Supreme Court nominee Neil Gorsuch, an aide told Reuters.

Senator John McCain speaks at a debate between Republican presidential candidate Donald Trump and Democratic presidential candidate Hillary Clinton in Des Moines, Iowa, U.S., October 28, 2016. REUTERS/Adam Peck

McCain, a hardliner on judicial and immigration issues, has been a key ally of Trump and Trump supporters in opposing Democrats’ efforts to block Gorsuch.

The Arizona lawmaker said in an interview on Tuesday that senators should be able to “change the rules to confirm the",fake,fake,1
Trump: Father of UCLA player in shoplifting case is 'ungrateful fool',"Trump: Father of UCLA player in shoplifting case is 'ungrateful fool'

President Donald Trump mocked former UCLA basketball player LiAngelo Ball in response to the shoplifting incident that made the headlines recently.

During a rally in South Carolina on Wednesday, Trump called Ball a “fraud and a thief” and a father of a “ungrateful fool.”


“He had an amazing career at UCLA,” Trump said. “I understand they’re going to play this game, but he had an amazing career at UCLA. He should have thanked President (Tay) Vos. He had an amazing career at UCLA. I understand he said he didn’t",fake,fake,1
White House divisions on display with Scaramucci's comments,"White House divisions on display with Scaramucci's comments

WASHINGTON, Oct. 31 (UPI) -- In his first day as White House communications director, Anthony Scaramucci suggested he was in favor of a ""purge"" of President Donald Trump's team.

In an interview with the New Yorker published Tuesday, Scaramucci said he wanted to bring in ""the Mooch [Hannity] and the Bannon guys.""

The Mooch said Trump should also ""get rid of half the country.""

""It’s not that the country’s half-half. It’s half the population that is the country,"" he said. ""Like, that’s a",fake,fake,1
